chr	start	gain.overall	gain.clonal	gain.subclonal	loss.overall	loss.clonal	loss.subclonal	LOH.overall	LOH.clonal	LOH.subclonal	AI.overall	AI.clonal	AI.subclonal	end
1	1778212.5	0.214285714285714	0	0.214285714285714	0.5	0.142857142857143	0.357142857142857	0.428571428571429	0.0714285714285714	0.357142857142857	0.642857142857143	0.214285714285714	0.428571428571429	1841526.5
1	1841526.5	0.214285714285714	0	0.214285714285714	0.5	0.142857142857143	0.357142857142857	0.428571428571429	0.142857142857143	0.285714285714286	0.642857142857143	0.214285714285714	0.428571428571429	1939670
1	1939670	0.214285714285714	0	0.214285714285714	0.5	0.142857142857143	0.357142857142857	0.428571428571429	0.142857142857143	0.285714285714286	0.642857142857143	0.214285714285714	0.428571428571429	2017223
1	2017223	0.214285714285714	0	0.214285714285714	0.5	0.142857142857143	0.357142857142857	0.428571428571429	0.142857142857143	0.285714285714286	0.642857142857143	0.214285714285714	0.428571428571429	2369659.5
1	2369659.5	0.142857142857143	0	0.142857142857143	0.5	0.214285714285714	0.285714285714286	0.428571428571429	0.142857142857143	0.285714285714286	0.642857142857143	0.214285714285714	0.428571428571429	2375046
1	2375046	0.142857142857143	0	0.142857142857143	0.5	0.214285714285714	0.285714285714286	0.428571428571429	0.142857142857143	0.285714285714286	0.642857142857143	0.214285714285714	0.428571428571429	2375825.5
1	2375825.5	0.142857142857143	0	0.142857142857143	0.5	0.214285714285714	0.285714285714286	0.428571428571429	0.142857142857143	0.285714285714286	0.642857142857143	0.214285714285714	0.428571428571429	2379412.5
1	2379412.5	0.142857142857143	0	0.142857142857143	0.5	0.214285714285714	0.285714285714286	0.428571428571429	0.142857142857143	0.285714285714286	0.642857142857143	0.214285714285714	0.428571428571429	2439157
1	2439157	0.142857142857143	0	0.142857142857143	0.5	0.214285714285714	0.285714285714286	0.428571428571429	0.142857142857143	0.285714285714286	0.642857142857143	0.214285714285714	0.428571428571429	2509719.5
1	2509719.5	0.142857142857143	0	0.142857142857143	0.5	0.214285714285714	0.285714285714286	0.428571428571429	0.142857142857143	0.285714285714286	0.642857142857143	0.214285714285714	0.428571428571429	3320636
1	3320636	0.142857142857143	0	0.142857142857143	0.5	0.214285714285714	0.285714285714286	0.5	0.142857142857143	0.357142857142857	0.642857142857143	0.214285714285714	0.428571428571429	3358382
1	3358382	0.142857142857143	0	0.142857142857143	0.5	0.214285714285714	0.285714285714286	0.5	0.142857142857143	0.357142857142857	0.642857142857143	0.214285714285714	0.428571428571429	3429519
1	3429519	0.142857142857143	0	0.142857142857143	0.5	0.285714285714286	0.214285714285714	0.5	0.142857142857143	0.357142857142857	0.642857142857143	0.214285714285714	0.428571428571429	3429607.5
1	3429607.5	0.142857142857143	0	0.142857142857143	0.5	0.285714285714286	0.214285714285714	0.5	0.142857142857143	0.357142857142857	0.642857142857143	0.214285714285714	0.428571428571429	3457435
1	3457435	0.142857142857143	0	0.142857142857143	0.5	0.285714285714286	0.214285714285714	0.5	0.142857142857143	0.357142857142857	0.642857142857143	0.214285714285714	0.428571428571429	3533657.5
1	3533657.5	0.142857142857143	0	0.142857142857143	0.5	0.285714285714286	0.214285714285714	0.5	0.142857142857143	0.357142857142857	0.642857142857143	0.214285714285714	0.428571428571429	3798394
1	3798394	0.142857142857143	0	0.142857142857143	0.428571428571429	0.285714285714286	0.142857142857143	0.428571428571429	0.142857142857143	0.285714285714286	0.642857142857143	0.214285714285714	0.428571428571429	6159728.5
1	6159728.5	0.142857142857143	0	0.142857142857143	0.5	0.285714285714286	0.214285714285714	0.428571428571429	0.142857142857143	0.285714285714286	0.642857142857143	0.214285714285714	0.428571428571429	6160308
1	6160308	0.142857142857143	0	0.142857142857143	0.5	0.285714285714286	0.214285714285714	0.428571428571429	0.142857142857143	0.285714285714286	0.642857142857143	0.214285714285714	0.428571428571429	6171327
1	6171327	0.142857142857143	0	0.142857142857143	0.5	0.285714285714286	0.214285714285714	0.428571428571429	0.142857142857143	0.285714285714286	0.642857142857143	0.214285714285714	0.428571428571429	6220974
1	6220974	0.142857142857143	0	0.142857142857143	0.571428571428571	0.285714285714286	0.285714285714286	0.5	0.142857142857143	0.357142857142857	0.714285714285714	0.214285714285714	0.5	6244692
1	6244692	0.142857142857143	0	0.142857142857143	0.571428571428571	0.214285714285714	0.357142857142857	0.5	0.142857142857143	0.357142857142857	0.714285714285714	0.214285714285714	0.5	6249015
1	6249015	0.142857142857143	0	0.142857142857143	0.571428571428571	0.214285714285714	0.357142857142857	0.5	0.142857142857143	0.357142857142857	0.714285714285714	0.214285714285714	0.5	6450446
1	6450446	0.142857142857143	0	0.142857142857143	0.571428571428571	0.214285714285714	0.357142857142857	0.5	0.142857142857143	0.357142857142857	0.714285714285714	0.214285714285714	0.5	6539391.5
1	6539391.5	0.142857142857143	0	0.142857142857143	0.571428571428571	0.214285714285714	0.357142857142857	0.5	0.142857142857143	0.357142857142857	0.714285714285714	0.214285714285714	0.5	6558829.5
1	6558829.5	0.142857142857143	0	0.142857142857143	0.571428571428571	0.142857142857143	0.428571428571429	0.5	0.142857142857143	0.357142857142857	0.714285714285714	0.214285714285714	0.5	6559731.5
1	6559731.5	0.142857142857143	0	0.142857142857143	0.571428571428571	0.142857142857143	0.428571428571429	0.5	0.142857142857143	0.357142857142857	0.714285714285714	0.214285714285714	0.5	6624883
1	6624883	0.142857142857143	0	0.142857142857143	0.5	0.142857142857143	0.357142857142857	0.5	0.142857142857143	0.357142857142857	0.714285714285714	0.214285714285714	0.5	6666131.5
1	6666131.5	0.142857142857143	0	0.142857142857143	0.5	0.142857142857143	0.357142857142857	0.5	0.142857142857143	0.357142857142857	0.714285714285714	0.214285714285714	0.5	7413580
1	7413580	0.142857142857143	0	0.142857142857143	0.428571428571429	0.142857142857143	0.285714285714286	0.428571428571429	0.142857142857143	0.285714285714286	0.642857142857143	0.214285714285714	0.428571428571429	7463073.5
1	7463073.5	0.142857142857143	0	0.142857142857143	0.5	0.142857142857143	0.357142857142857	0.5	0.142857142857143	0.357142857142857	0.642857142857143	0.214285714285714	0.428571428571429	9529337.5
1	9529337.5	0.142857142857143	0	0.142857142857143	0.428571428571429	0.142857142857143	0.285714285714286	0.428571428571429	0.142857142857143	0.285714285714286	0.642857142857143	0.214285714285714	0.428571428571429	10351214
1	10351214	0.142857142857143	0	0.142857142857143	0.5	0.142857142857143	0.357142857142857	0.428571428571429	0.142857142857143	0.285714285714286	0.642857142857143	0.214285714285714	0.428571428571429	10634511
1	10634511	0.142857142857143	0	0.142857142857143	0.5	0.214285714285714	0.285714285714286	0.428571428571429	0.142857142857143	0.285714285714286	0.642857142857143	0.214285714285714	0.428571428571429	11011406.5
1	11011406.5	0.142857142857143	0	0.142857142857143	0.5	0.214285714285714	0.285714285714286	0.428571428571429	0.142857142857143	0.285714285714286	0.642857142857143	0.214285714285714	0.428571428571429	11136702
1	11136702	0.142857142857143	0	0.142857142857143	0.428571428571429	0.214285714285714	0.214285714285714	0.428571428571429	0.142857142857143	0.285714285714286	0.642857142857143	0.214285714285714	0.428571428571429	11817365
1	11817365	0.0714285714285714	0	0.0714285714285714	0.5	0.214285714285714	0.285714285714286	0.5	0.142857142857143	0.357142857142857	0.642857142857143	0.214285714285714	0.428571428571429	11825825
1	11825825	0.0714285714285714	0	0.0714285714285714	0.571428571428571	0.214285714285714	0.357142857142857	0.5	0.142857142857143	0.357142857142857	0.642857142857143	0.214285714285714	0.428571428571429	11826667.5
1	11851952	0.142857142857143	0	0.142857142857143	0.428571428571429	0.214285714285714	0.214285714285714	0.428571428571429	0.142857142857143	0.285714285714286	0.642857142857143	0.214285714285714	0.428571428571429	12484550
1	12484550	0.142857142857143	0	0.142857142857143	0.428571428571429	0.214285714285714	0.214285714285714	0.428571428571429	0.0714285714285714	0.357142857142857	0.642857142857143	0.214285714285714	0.428571428571429	12881214.5
1	12881214.5	0.142857142857143	0	0.142857142857143	0.428571428571429	0.214285714285714	0.214285714285714	0.428571428571429	0.0714285714285714	0.357142857142857	0.642857142857143	0.142857142857143	0.5	13492942
1	13492942	0.142857142857143	0	0.142857142857143	0.428571428571429	0.214285714285714	0.214285714285714	0.428571428571429	0.0714285714285714	0.357142857142857	0.642857142857143	0.142857142857143	0.5	13546964
1	13546964	0.142857142857143	0	0.142857142857143	0.428571428571429	0.214285714285714	0.214285714285714	0.428571428571429	0.0714285714285714	0.357142857142857	0.642857142857143	0.142857142857143	0.5	13560242.5
1	13560242.5	0.142857142857143	0	0.142857142857143	0.428571428571429	0.214285714285714	0.214285714285714	0.428571428571429	0.142857142857143	0.285714285714286	0.642857142857143	0.214285714285714	0.428571428571429	15634873
1	15634873	0.142857142857143	0	0.142857142857143	0.428571428571429	0.214285714285714	0.214285714285714	0.428571428571429	0.142857142857143	0.285714285714286	0.642857142857143	0.214285714285714	0.428571428571429	16162825.5
1	16265484.5	0.142857142857143	0	0.142857142857143	0.5	0.214285714285714	0.285714285714286	0.5	0.142857142857143	0.357142857142857	0.714285714285714	0.214285714285714	0.5	16689015.5
1	16689015.5	0.142857142857143	0	0.142857142857143	0.5	0.214285714285714	0.285714285714286	0.5	0.142857142857143	0.357142857142857	0.714285714285714	0.214285714285714	0.5	16733870.5
1	16733870.5	0.142857142857143	0	0.142857142857143	0.5	0.214285714285714	0.285714285714286	0.5	0.0714285714285714	0.428571428571429	0.714285714285714	0.214285714285714	0.5	16792804.5
1	16792804.5	0.142857142857143	0	0.142857142857143	0.5	0.142857142857143	0.357142857142857	0.5	0	0.5	0.714285714285714	0.142857142857143	0.571428571428571	16799730
1	16799730	0.142857142857143	0	0.142857142857143	0.5	0.142857142857143	0.357142857142857	0.428571428571429	0	0.428571428571429	0.714285714285714	0.142857142857143	0.571428571428571	16799800
1	16799800	0.142857142857143	0	0.142857142857143	0.5	0.142857142857143	0.357142857142857	0.428571428571429	0	0.428571428571429	0.714285714285714	0.142857142857143	0.571428571428571	16799912
1	16799912	0.142857142857143	0	0.142857142857143	0.5	0.142857142857143	0.357142857142857	0.428571428571429	0	0.428571428571429	0.714285714285714	0.142857142857143	0.571428571428571	16799937
1	16799937	0.142857142857143	0	0.142857142857143	0.5	0.142857142857143	0.357142857142857	0.428571428571429	0	0.428571428571429	0.714285714285714	0.142857142857143	0.571428571428571	16799949
1	16799949	0.142857142857143	0	0.142857142857143	0.5	0.142857142857143	0.357142857142857	0.428571428571429	0	0.428571428571429	0.714285714285714	0.142857142857143	0.571428571428571	16863340
1	16863340	0.142857142857143	0	0.142857142857143	0.5	0.142857142857143	0.357142857142857	0.428571428571429	0	0.428571428571429	0.714285714285714	0.142857142857143	0.571428571428571	16863375
1	16863375	0.142857142857143	0	0.142857142857143	0.5	0.142857142857143	0.357142857142857	0.428571428571429	0	0.428571428571429	0.714285714285714	0.142857142857143	0.571428571428571	16874360
1	16874360	0.142857142857143	0	0.142857142857143	0.5	0.142857142857143	0.357142857142857	0.428571428571429	0	0.428571428571429	0.714285714285714	0.142857142857143	0.571428571428571	16878192
1	16878192	0.142857142857143	0	0.142857142857143	0.5	0.142857142857143	0.357142857142857	0.428571428571429	0	0.428571428571429	0.714285714285714	0.142857142857143	0.571428571428571	16891501.5
1	16891501.5	0.142857142857143	0	0.142857142857143	0.5	0.142857142857143	0.357142857142857	0.428571428571429	0	0.428571428571429	0.714285714285714	0.142857142857143	0.571428571428571	16919032
1	16919032	0.142857142857143	0	0.142857142857143	0.5	0.142857142857143	0.357142857142857	0.428571428571429	0	0.428571428571429	0.714285714285714	0.142857142857143	0.571428571428571	16973331.5
1	16973331.5	0.142857142857143	0	0.142857142857143	0.5	0.142857142857143	0.357142857142857	0.428571428571429	0	0.428571428571429	0.714285714285714	0.142857142857143	0.571428571428571	16998888
1	16998888	0.142857142857143	0	0.142857142857143	0.5	0.142857142857143	0.357142857142857	0.357142857142857	0	0.357142857142857	0.714285714285714	0.142857142857143	0.571428571428571	17001018
1	17001018	0.285714285714286	0	0.285714285714286	0.5	0.0714285714285714	0.428571428571429	0.285714285714286	0	0.285714285714286	0.714285714285714	0.142857142857143	0.571428571428571	17002747
1	17002747	0.285714285714286	0	0.285714285714286	0.5	0.0714285714285714	0.428571428571429	0.285714285714286	0	0.285714285714286	0.714285714285714	0.142857142857143	0.571428571428571	17003268
1	17003268	0.285714285714286	0	0.285714285714286	0.5	0.0714285714285714	0.428571428571429	0.285714285714286	0	0.285714285714286	0.714285714285714	0.142857142857143	0.571428571428571	17040295
1	17040295	0.285714285714286	0	0.285714285714286	0.5	0.0714285714285714	0.428571428571429	0.285714285714286	0	0.285714285714286	0.714285714285714	0.142857142857143	0.571428571428571	17065712
1	17065712	0.357142857142857	0	0.357142857142857	0.5	0.0714285714285714	0.428571428571429	0.285714285714286	0	0.285714285714286	0.785714285714286	0.142857142857143	0.642857142857143	17065925
1	17065925	0.357142857142857	0	0.357142857142857	0.5	0.0714285714285714	0.428571428571429	0.285714285714286	0	0.285714285714286	0.785714285714286	0.142857142857143	0.642857142857143	17085197.5
1	17085197.5	0.357142857142857	0	0.357142857142857	0.5	0.142857142857143	0.357142857142857	0.357142857142857	0	0.357142857142857	0.785714285714286	0.142857142857143	0.642857142857143	17169100.5
1	17169100.5	0.357142857142857	0	0.357142857142857	0.5	0.142857142857143	0.357142857142857	0.357142857142857	0	0.357142857142857	0.785714285714286	0.0714285714285714	0.714285714285714	17169134
1	17169134	0.357142857142857	0	0.357142857142857	0.5	0.142857142857143	0.357142857142857	0.357142857142857	0	0.357142857142857	0.785714285714286	0.0714285714285714	0.714285714285714	17169209
1	17169209	0.357142857142857	0	0.357142857142857	0.642857142857143	0.142857142857143	0.5	0.5	0	0.5	0.785714285714286	0.0714285714285714	0.714285714285714	17169211.5
1	17169211.5	0.285714285714286	0	0.285714285714286	0.642857142857143	0.142857142857143	0.5	0.5	0	0.5	0.785714285714286	0.0714285714285714	0.714285714285714	17176365.5
1	17176365.5	0.285714285714286	0	0.285714285714286	0.642857142857143	0.142857142857143	0.5	0.5	0	0.5	0.785714285714286	0.142857142857143	0.642857142857143	17176399
1	17176399	0.285714285714286	0	0.285714285714286	0.642857142857143	0.142857142857143	0.5	0.5	0	0.5	0.785714285714286	0.142857142857143	0.642857142857143	17249793.5
1	17249793.5	0.142857142857143	0	0.142857142857143	0.857142857142857	0.142857142857143	0.714285714285714	0.714285714285714	0	0.714285714285714	0.857142857142857	0.142857142857143	0.714285714285714	17250945.5
1	17250945.5	0.142857142857143	0	0.142857142857143	0.857142857142857	0.142857142857143	0.714285714285714	0.714285714285714	0.0714285714285714	0.642857142857143	0.857142857142857	0.142857142857143	0.714285714285714	17258235.5
1	17258235.5	0.142857142857143	0	0.142857142857143	0.857142857142857	0.142857142857143	0.714285714285714	0.714285714285714	0.0714285714285714	0.642857142857143	0.857142857142857	0.142857142857143	0.714285714285714	17276662
1	17276662	0.142857142857143	0	0.142857142857143	0.857142857142857	0.142857142857143	0.714285714285714	0.785714285714286	0.0714285714285714	0.714285714285714	0.857142857142857	0.142857142857143	0.714285714285714	17278008.5
1	17278008.5	0.142857142857143	0	0.142857142857143	0.857142857142857	0.142857142857143	0.714285714285714	0.785714285714286	0.0714285714285714	0.714285714285714	0.857142857142857	0.142857142857143	0.714285714285714	17278033
1	17278033	0.142857142857143	0	0.142857142857143	0.857142857142857	0.142857142857143	0.714285714285714	0.785714285714286	0.0714285714285714	0.714285714285714	0.857142857142857	0.142857142857143	0.714285714285714	17281587.5
1	17281587.5	0.142857142857143	0	0.142857142857143	0.857142857142857	0.142857142857143	0.714285714285714	0.785714285714286	0.0714285714285714	0.714285714285714	0.857142857142857	0.142857142857143	0.714285714285714	17283215
1	17283215	0.0714285714285714	0	0.0714285714285714	0.857142857142857	0.214285714285714	0.642857142857143	0.785714285714286	0.142857142857143	0.642857142857143	0.857142857142857	0.142857142857143	0.714285714285714	17284586
1	17284586	0.0714285714285714	0	0.0714285714285714	0.857142857142857	0.214285714285714	0.642857142857143	0.785714285714286	0.142857142857143	0.642857142857143	0.857142857142857	0.142857142857143	0.714285714285714	17298675.5
1	17298675.5	0.0714285714285714	0	0.0714285714285714	0.857142857142857	0.214285714285714	0.642857142857143	0.785714285714286	0.142857142857143	0.642857142857143	0.857142857142857	0.142857142857143	0.714285714285714	17311223
1	17311223	0.0714285714285714	0	0.0714285714285714	0.857142857142857	0.214285714285714	0.642857142857143	0.785714285714286	0.142857142857143	0.642857142857143	0.857142857142857	0.142857142857143	0.714285714285714	17323871
1	17323871	0.0714285714285714	0	0.0714285714285714	0.857142857142857	0.214285714285714	0.642857142857143	0.785714285714286	0.142857142857143	0.642857142857143	0.857142857142857	0.214285714285714	0.642857142857143	17325343.5
1	17325343.5	0.142857142857143	0	0.142857142857143	0.857142857142857	0.214285714285714	0.642857142857143	0.785714285714286	0.142857142857143	0.642857142857143	0.857142857142857	0.214285714285714	0.642857142857143	17349754
1	17349754	0.142857142857143	0	0.142857142857143	0.857142857142857	0.214285714285714	0.642857142857143	0.785714285714286	0.142857142857143	0.642857142857143	0.857142857142857	0.214285714285714	0.642857142857143	17356086.5
1	17356086.5	0.142857142857143	0	0.142857142857143	0.714285714285714	0.214285714285714	0.5	0.642857142857143	0.142857142857143	0.5	0.785714285714286	0.214285714285714	0.571428571428571	17388600
1	17388600	0.142857142857143	0	0.142857142857143	0.571428571428571	0.214285714285714	0.357142857142857	0.571428571428571	0.142857142857143	0.428571428571429	0.714285714285714	0.214285714285714	0.5	17585925
1	17585925	0.142857142857143	0	0.142857142857143	0.571428571428571	0.214285714285714	0.357142857142857	0.571428571428571	0.142857142857143	0.428571428571429	0.714285714285714	0.214285714285714	0.5	17596602
1	17596602	0.142857142857143	0	0.142857142857143	0.571428571428571	0.214285714285714	0.357142857142857	0.571428571428571	0.142857142857143	0.428571428571429	0.714285714285714	0.214285714285714	0.5	18086600
1	18086600	0.142857142857143	0	0.142857142857143	0.571428571428571	0.214285714285714	0.357142857142857	0.571428571428571	0.142857142857143	0.428571428571429	0.714285714285714	0.142857142857143	0.571428571428571	18088136
1	18088136	0.142857142857143	0	0.142857142857143	0.571428571428571	0.285714285714286	0.285714285714286	0.642857142857143	0.142857142857143	0.5	0.714285714285714	0.142857142857143	0.571428571428571	18917882.5
1	18917882.5	0.142857142857143	0	0.142857142857143	0.571428571428571	0.285714285714286	0.285714285714286	0.571428571428571	0.142857142857143	0.428571428571429	0.714285714285714	0.214285714285714	0.5	18917975
1	18917975	0.142857142857143	0	0.142857142857143	0.642857142857143	0.285714285714286	0.357142857142857	0.642857142857143	0.142857142857143	0.5	0.785714285714286	0.214285714285714	0.571428571428571	18918862.5
1	18918862.5	0.142857142857143	0	0.142857142857143	0.642857142857143	0.357142857142857	0.285714285714286	0.642857142857143	0.214285714285714	0.428571428571429	0.785714285714286	0.285714285714286	0.5	19226602
1	19226602	0.142857142857143	0	0.142857142857143	0.642857142857143	0.357142857142857	0.285714285714286	0.642857142857143	0.214285714285714	0.428571428571429	0.785714285714286	0.285714285714286	0.5	19313481.5
1	19313481.5	0.142857142857143	0	0.142857142857143	0.642857142857143	0.357142857142857	0.285714285714286	0.642857142857143	0.214285714285714	0.428571428571429	0.785714285714286	0.285714285714286	0.5	19515140.5
1	19515140.5	0.142857142857143	0	0.142857142857143	0.571428571428571	0.285714285714286	0.285714285714286	0.571428571428571	0.142857142857143	0.428571428571429	0.714285714285714	0.214285714285714	0.5	19631782
1	19631782	0.142857142857143	0	0.142857142857143	0.571428571428571	0.285714285714286	0.285714285714286	0.571428571428571	0.142857142857143	0.428571428571429	0.714285714285714	0.214285714285714	0.5	22618018.5
1	22618018.5	0.142857142857143	0	0.142857142857143	0.571428571428571	0.285714285714286	0.285714285714286	0.571428571428571	0.142857142857143	0.428571428571429	0.714285714285714	0.214285714285714	0.5	22621891.5
1	22621891.5	0.142857142857143	0	0.142857142857143	0.571428571428571	0.285714285714286	0.285714285714286	0.5	0.142857142857143	0.357142857142857	0.714285714285714	0.214285714285714	0.5	22887718.5
1	22887718.5	0.142857142857143	0	0.142857142857143	0.571428571428571	0.285714285714286	0.285714285714286	0.5	0.142857142857143	0.357142857142857	0.714285714285714	0.214285714285714	0.5	22888294
1	22888294	0.142857142857143	0	0.142857142857143	0.571428571428571	0.285714285714286	0.285714285714286	0.5	0.142857142857143	0.357142857142857	0.714285714285714	0.214285714285714	0.5	23311393
1	23311393	0.142857142857143	0	0.142857142857143	0.571428571428571	0.214285714285714	0.357142857142857	0.5	0.142857142857143	0.357142857142857	0.714285714285714	0.214285714285714	0.5	25484624
1	25484624	0.142857142857143	0	0.142857142857143	0.571428571428571	0.214285714285714	0.357142857142857	0.5	0.142857142857143	0.357142857142857	0.714285714285714	0.214285714285714	0.5	25592009.5
1	25644636.5	0.142857142857143	0	0.142857142857143	0.571428571428571	0.214285714285714	0.357142857142857	0.5	0.142857142857143	0.357142857142857	0.714285714285714	0.214285714285714	0.5	25663293.5
1	25663293.5	0.214285714285714	0	0.214285714285714	0.571428571428571	0.214285714285714	0.357142857142857	0.5	0.142857142857143	0.357142857142857	0.714285714285714	0.214285714285714	0.5	26562693
1	26638014.5	0.214285714285714	0	0.214285714285714	0.642857142857143	0.214285714285714	0.428571428571429	0.5	0.142857142857143	0.357142857142857	0.714285714285714	0.214285714285714	0.5	26655662.5
1	26655662.5	0.214285714285714	0	0.214285714285714	0.642857142857143	0.285714285714286	0.357142857142857	0.5	0.142857142857143	0.357142857142857	0.714285714285714	0.214285714285714	0.5	26696564.5
1	26696564.5	0.214285714285714	0	0.214285714285714	0.571428571428571	0.285714285714286	0.285714285714286	0.5	0.142857142857143	0.357142857142857	0.714285714285714	0.214285714285714	0.5	26737168.5
1	26737168.5	0.214285714285714	0	0.214285714285714	0.571428571428571	0.214285714285714	0.357142857142857	0.5	0.142857142857143	0.357142857142857	0.714285714285714	0.214285714285714	0.5	28368158
1	28368158	0.214285714285714	0	0.214285714285714	0.571428571428571	0.142857142857143	0.428571428571429	0.5	0.142857142857143	0.357142857142857	0.714285714285714	0.214285714285714	0.5	28397858.5
1	28397858.5	0.214285714285714	0	0.214285714285714	0.571428571428571	0.142857142857143	0.428571428571429	0.5	0.142857142857143	0.357142857142857	0.714285714285714	0.214285714285714	0.5	28404608.5
1	28404608.5	0.214285714285714	0	0.214285714285714	0.571428571428571	0.142857142857143	0.428571428571429	0.5	0.142857142857143	0.357142857142857	0.714285714285714	0.214285714285714	0.5	28532128
1	28532128	0.214285714285714	0	0.214285714285714	0.571428571428571	0.142857142857143	0.428571428571429	0.5	0.142857142857143	0.357142857142857	0.714285714285714	0.214285714285714	0.5	29586771
1	29586771	0.214285714285714	0	0.214285714285714	0.571428571428571	0.214285714285714	0.357142857142857	0.5	0.142857142857143	0.357142857142857	0.714285714285714	0.214285714285714	0.5	29587273
1	29587273	0.214285714285714	0	0.214285714285714	0.571428571428571	0.214285714285714	0.357142857142857	0.5	0.142857142857143	0.357142857142857	0.714285714285714	0.214285714285714	0.5	30402203.5
1	30402203.5	0.214285714285714	0	0.214285714285714	0.571428571428571	0.214285714285714	0.357142857142857	0.5	0.142857142857143	0.357142857142857	0.714285714285714	0.214285714285714	0.5	30420078.5
1	30420078.5	0.214285714285714	0	0.214285714285714	0.571428571428571	0.214285714285714	0.357142857142857	0.571428571428571	0.142857142857143	0.428571428571429	0.714285714285714	0.214285714285714	0.5	31531913.5
